stock_locate,tracking_number,timestamp,mpid,primary_market_maker,market_maker_mode,market_participant_state
1163,0,0 days 03:07:18.851632263,CANT,1,N,A
125,0,0 days 03:07:18.851644524,CSTI,1,N,A
961,0,0 days 03:07:18.851656004,CTDL,1,N,A
4092,0,0 days 03:07:18.851667512,GTSM,1,N,A
5957,0,0 days 03:07:18.851679473,IMCC,1,N,A
2130,0,0 days 03:07:18.851690853,MLCO,1,N,A
339,0,0 days 03:07:18.851702971,RAJA,1,N,A
66,0,0 days 03:07:18.851714611,PUMA,1,N,A
1035,0,0 days 03:07:18.851726892,SOHO,1,N,A
1745,0,0 days 03:07:18.851738881,ETMM,1,N,A
233,0,0 days 03:07:18.851750653,STFL,1,N,A
7039,0,0 days 03:07:18.851763105,VALX,1,N,A
4878,0,0 days 03:07:18.851775021,VERT,1,N,A
3099,0,0 days 03:07:18.851787019,VALX,1,N,A
2201,0,0 days 03:07:18.851798730,ADAM,1,N,A
8177,0,0 days 03:07:18.851810298,ETMM,1,N,A
6598,0,0 days 03:07:18.851821969,GTSM,1,N,A
8447,0,0 days 03:07:18.851834748,SOHO,1,N,A
2248,0,0 days 03:07:18.851846645,BKCM,1,N,A
3400,0,0 days 03:07:18.851857900,CSTI,1,N,A
3949,0,0 days 03:07:18.851869469,ETMM,1,N,A
5872,0,0 days 03:07:18.851880389,IMCC,1,N,A
3535,0,0 days 03:07:18.851892425,RILY,1,N,A
3782,0,0 days 03:07:18.851903927,WCHV,1,N,A
2981,0,0 days 03:07:18.851915994,BBNT,1,N,A
2357,0,0 days 03:07:18.851928370,BNKS,1,N,A
245,0,0 days 03:07:18.851939578,ADAM,1,N,A
8299,0,0 days 03:07:18.851951021,GSCO,1,N,A
7349,0,0 days 03:07:18.851962290,RBCM,1,N,A
6859,0,0 days 03:07:18.851974670,SBSH,1,N,A
3675,0,0 days 03:07:18.851986979,SOHO,1,N,A
3333,0,0 days 03:07:18.851998460,SSUS,1,N,A
5344,0,0 days 03:07:18.852010514,VALX,1,N,A
6225,0,0 days 03:07:18.852022756,COWN,1,N,A
1378,0,0 days 03:07:18.852034824,SOHO,1,N,A
3771,0,0 days 03:07:18.852045984,WABR,1,N,A
2628,0,0 days 03:07:18.852058287,GTSM,1,N,A
708,0,0 days 03:07:18.852070278,JWTT,1,N,A
6392,0,0 days 03:07:18.852082104,RBCM,1,N,A
3107,0,0 days 03:07:18.852093808,TSSM,1,N,A
5757,0,0 days 03:07:18.852105102,CANT,1,N,A
2489,0,0 days 03:07:18.852116585,COWN,1,N,A
3903,0,0 days 03:07:18.852128115,GTSM,1,N,A
8561,0,0 days 03:07:18.852140407,GTSM,1,N,A
3390,0,0 days 03:07:18.852152162,RHCO,1,N,A
5265,0,0 days 03:07:18.852164091,CDRG,1,N,A
5940,0,0 days 03:07:18.852175944,IMCC,1,N,A
3218,0,0 days 03:07:18.852187828,KEYB,1,N,A
4570,0,0 days 03:07:18.852199382,SOHO,1,N,A
7745,0,0 days 03:07:18.852211166,STXG,1,N,A
7866,0,0 days 03:07:18.852223191,UBSS,1,N,A
6851,0,0 days 03:07:18.852234683,WSEA,1,N,A
1354,0,0 days 03:07:18.852246472,WSEA,1,N,A
7725,0,0 days 03:07:18.852257967,CDRG,1,N,A
5540,0,0 days 03:07:18.852269935,ETMM,1,N,A
758,0,0 days 03:07:18.852281437,CTDL,1,N,A
5916,0,0 days 03:07:18.852293492,GTSM,1,N,A
2676,0,0 days 03:07:18.852305261,INTL,1,N,A
5116,0,0 days 03:07:18.852317184,KBWI,1,N,A
8673,0,0 days 03:07:18.852328981,MZHO,1,N,A
7022,0,0 days 03:07:18.852340766,VALX,1,N,A
102,0,0 days 03:07:18.852352441,WBLR,1,N,A
4100,0,0 days 03:07:18.852364140,WSEA,1,N,A
4857,0,0 days 03:07:18.852375331,BARD,1,N,A
5842,0,0 days 03:07:18.852386781,CDRG,1,N,A
1280,0,0 days 03:07:18.852399173,ETMM,1,N,A
1219,0,0 days 03:07:18.852411305,JPMS,1,N,A
3715,0,0 days 03:07:18.852423254,LEHM,1,N,A
8400,0,0 days 03:07:18.852434752,MAXM,1,N,A
3887,0,0 days 03:07:18.852446249,MLCO,1,N,A
2978,0,0 days 03:07:18.852458483,MZHO,1,N,A
7077,0,0 days 03:07:18.852470234,RBCM,1,N,A
4605,0,0 days 03:07:18.852481788,RBCM,1,N,A
4778,0,0 days 03:07:18.852493219,RBCM,1,N,A
5506,0,0 days 03:07:18.852505195,SSUS,1,N,A
3155,0,0 days 03:07:18.852516685,VALX,1,N,A
4294,0,0 days 03:07:18.852528349,COWN,1,N,A
7618,0,0 days 03:07:18.852539852,CTDL,1,N,A
5418,0,0 days 03:07:18.852551579,GTSM,1,N,A
5844,0,0 days 03:07:18.852563514,SOHO,1,N,A
7557,0,0 days 03:07:18.852574791,SUFI,1,N,A
152,0,0 days 03:07:18.852588023,VERT,1,N,A
4239,0,0 days 03:07:18.852599444,WSEA,1,N,A
1069,0,0 days 03:07:18.852611442,BBNT,1,N,A
134,0,0 days 03:07:18.852622478,CSTI,1,N,A
343,0,0 days 03:07:18.852634484,IMCC,1,N,A
6942,0,0 days 03:07:18.852646432,KBWI,1,N,A
1379,0,0 days 03:07:18.852658158,MSCO,1,N,A
4197,0,0 days 03:07:18.852670190,NORT,1,N,A
5027,0,0 days 03:07:18.852681612,RHCO,1,N,A
5825,0,0 days 03:07:18.852693627,WEDB,1,N,A
4927,0,0 days 03:07:18.852705612,WSEA,1,N,A
258,0,0 days 03:07:18.852717011,CSTI,1,N,A
6830,0,0 days 03:07:18.852728521,GTSM,1,N,A
7650,0,0 days 03:07:18.852740701,GTSM,1,N,A
461,0,0 days 03:07:18.852752431,RBCM,1,N,A
4951,0,0 days 03:07:18.852764377,SSUS,1,N,A
4368,0,0 days 03:07:18.852776851,STFL,1,N,A
7549,0,0 days 03:07:18.852788432,TSSM,1,N,A
3655,0,0 days 03:07:18.852800421,CANT,1,N,A
5936,0,0 days 03:07:18.852812408,GTSM,1,N,A
4071,0,0 days 03:07:18.852823882,MSCO,1,N,A
2928,0,0 days 03:07:18.852836095,SBSH,1,N,A
2954,0,0 days 03:07:18.852847587,SGAS,1,N,A
4712,0,0 days 03:07:18.852859807,VIRT,1,N,A
7003,0,0 days 03:07:18.852871815,LEHM,1,N,A
8379,0,0 days 03:07:18.852883625,NITE,1,N,A
32,0,0 days 03:07:18.852895027,UBSS,1,N,A
4841,0,0 days 03:07:18.852906511,XGWD,1,N,A
1410,0,0 days 03:07:18.852918011,COWN,1,N,A
1206,0,0 days 03:07:18.852929429,GSCO,1,N,A
7596,0,0 days 03:07:18.852941228,IMCC,1,N,A
4627,0,0 days 03:07:18.852953027,CTDL,1,N,A
3917,0,0 days 03:07:18.852965177,RBCM,1,N,A
1937,0,0 days 03:07:18.852976180,SDLR,1,N,A
6574,0,0 days 03:07:18.852987717,UBSS,1,N,A
5778,0,0 days 03:07:18.852999013,UBSS,1,N,A
2914,0,0 days 03:07:18.853010760,WABR,1,N,A
6811,0,0 days 03:07:18.853023285,ADAM,1,N,A
7871,0,0 days 03:07:18.853035417,ADAM,1,N,A
3139,0,0 days 03:07:18.853046916,ETMM,1,N,A
8499,0,0 days 03:07:18.853058729,JEFF,1,N,A
8692,0,0 days 03:07:18.853070505,LEER,1,N,A
6901,0,0 days 03:07:18.853082484,LEHM,1,N,A
2888,0,0 days 03:07:18.853094376,WCHV,1,N,A
360,0,0 days 03:07:18.853105668,BARD,1,N,A
3494,0,0 days 03:07:18.853117204,CTDL,1,N,A
4054,0,0 days 03:07:18.853128743,SSUS,1,N,A
2985,0,0 days 03:07:18.853140426,TSSM,1,N,A
916,0,0 days 03:07:18.853152722,UBSS,1,N,A
3891,0,0 days 03:07:18.853164453,GTSM,1,N,A
4882,0,0 days 03:07:18.853175983,LEER,1,N,A
3695,0,0 days 03:07:18.853187919,MLCO,1,N,A
8810,0,0 days 03:07:18.853199425,CSTI,1,N,A
4619,0,0 days 03:07:18.853211459,GSCO,1,N,A
4490,0,0 days 03:07:18.853222628,MLCO,1,N,A
4370,0,0 days 03:07:18.853233446,VALX,1,N,A
8183,0,0 days 03:07:18.853245228,CANT,1,N,A
8521,0,0 days 03:07:18.853256495,COWN,1,N,A
8146,0,0 days 03:07:18.853268154,PIPR,1,N,A
5468,0,0 days 03:07:18.853279663,ETMM,1,N,A
4303,0,0 days 03:07:18.853291408,MZHO,1,N,A
2569,0,0 days 03:07:18.853303074,CANT,1,N,A
8346,0,0 days 03:07:18.853315108,COWN,1,N,A
7174,0,0 days 03:07:18.853326587,RBCM,1,N,A
2962,0,0 days 03:07:18.853339121,SUFI,1,N,A
1171,0,0 days 03:07:18.853350771,TSSM,1,N,A
1384,0,0 days 03:07:18.853363126,JPMS,1,N,A
354,0,0 days 03:07:18.853375172,MSCO,1,N,A
5115,0,0 days 03:07:18.853387420,WSEA,1,N,A
5728,0,0 days 03:07:18.853400004,WSEA,1,N,A
374,0,0 days 03:07:18.853411952,WABR,1,N,A
4976,0,0 days 03:07:18.853423533,ADAM,1,N,A
7739,0,0 days 03:07:18.853435196,CHLM,1,N,A
2876,0,0 days 03:07:18.853446245,CTDL,1,N,A
6316,0,0 days 03:07:18.853457745,GSCO,1,N,A
7048,0,0 days 03:07:18.853469483,RBCM,1,N,A
2304,0,0 days 03:07:18.853481241,SUFI,1,N,A
1896,0,0 days 03:07:18.853493429,KING,1,N,A
5982,0,0 days 03:07:18.853505422,MAXM,1,N,A
7682,0,0 days 03:07:18.853517285,SDLR,1,N,A
1232,0,0 days 03:07:18.853529520,SSUS,1,N,A
2158,0,0 days 03:07:18.853541109,MAXM,1,N,A
4525,0,0 days 03:07:18.853553103,CDRG,1,N,A
4607,0,0 days 03:07:18.853565163,CSTI,1,N,A
3283,0,0 days 03:07:18.853576140,COWN,1,N,A
2830,0,0 days 03:07:18.853588535,SSUS,1,N,A
1040,0,0 days 03:07:18.853599778,STFL,1,N,A
5535,0,0 days 03:07:18.853611253,SUFI,1,N,A
2744,0,0 days 03:07:18.853622712,SUFI,1,N,A
1134,0,0 days 03:07:18.853634754,UBSS,1,N,A
6000,0,0 days 03:07:18.853646519,KBWI,1,N,A
5357,0,0 days 03:07:18.853658983,ADAM,1,N,A
6326,0,0 days 03:07:18.853670837,BARD,1,N,A
5810,0,0 days 03:07:18.853682739,CSTI,1,N,A
1013,0,0 days 03:07:18.853694678,ETMM,1,N,A
2580,0,0 days 03:07:18.853706628,GTSM,1,N,A
5804,0,0 days 03:07:18.853718500,NORT,1,N,A
1558,0,0 days 03:07:18.853730270,VALX,1,N,A
642,0,0 days 03:07:18.853741830,UBSS,1,N,A
2442,0,0 days 03:07:18.853753362,MLCO,1,N,A
2834,0,0 days 03:07:18.853765391,NEED,1,N,A
1088,0,0 days 03:07:18.853777989,VALX,1,N,A
8410,0,0 days 03:07:18.853789551,FLTG,1,N,A
3296,0,0 days 03:07:18.853801553,SOHO,1,N,A
684,0,0 days 03:07:18.853813342,SSUS,1,N,A
4913,0,0 days 03:07:18.853824769,STFL,1,N,A
6031,0,0 days 03:07:18.853836307,TSSM,1,N,A
6189,0,0 days 03:07:18.853847580,UBSS,1,N,A
5348,0,0 days 03:07:18.853859497,MLCO,1,N,A
7811,0,0 days 03:07:18.853870996,WSEA,1,N,A
5694,0,0 days 03:07:18.853883001,ADAM,1,N,A
7313,0,0 days 03:07:18.853894909,CDRG,1,N,A
3067,0,0 days 03:07:18.853906947,GSCO,1,N,A
6683,0,0 days 03:07:18.853918212,SBSH,1,N,A
4282,0,0 days 03:07:18.853929895,SSUS,1,N,A
5016,0,0 days 03:07:18.853942366,SSUS,1,N,A
599,0,0 days 03:07:18.853953758,STFL,1,N,A
6694,0,0 days 03:07:18.853966705,UBSS,1,N,A
3652,0,0 days 03:07:18.853978299,BARD,1,N,A
3660,0,0 days 03:07:18.853989976,CTDL,1,N,A
1856,0,0 days 03:07:18.854001639,GSCO,1,N,A
5273,0,0 days 03:07:18.854014167,SGAS,1,N,A
1644,0,0 days 03:07:18.854025877,UBSS,1,N,A
7649,0,0 days 03:07:18.854037737,GTSM,1,N,A
8239,0,0 days 03:07:18.854049514,NITE,1,N,A
7523,0,0 days 03:07:18.854061830,WBLR,1,N,A
2203,0,0 days 03:07:18.854073489,BARD,1,N,A
5765,0,0 days 03:07:18.854086176,RBCM,1,N,A
6118,0,0 days 03:07:18.854098033,STFL,1,N,A
4436,0,0 days 03:07:18.854109080,SUFI,1,N,A
78,0,0 days 03:07:18.854120945,TSSM,1,N,A
6373,0,0 days 03:07:18.854132100,CANT,1,N,A
1954,0,0 days 03:07:18.854144529,GSCO,1,N,A
8552,0,0 days 03:07:18.854156686,SOHO,1,N,A
2341,0,0 days 03:07:18.854168357,STFL,1,N,A
2919,0,0 days 03:07:18.854180078,VALX,1,N,A
6232,0,0 days 03:07:18.854192246,CTDL,1,N,A
628,0,0 days 03:07:18.854204588,JSSF,1,N,A
5387,0,0 days 03:07:18.854215848,WEDB,1,N,A
7001,0,0 days 03:07:18.854227721,ETMM,1,N,A
1786,0,0 days 03:07:18.854239407,GSCO,1,N,A
1519,0,0 days 03:07:18.854250822,GTSM,1,N,A
221,0,0 days 03:07:18.854262571,RBCM,1,N,A
8758,0,0 days 03:07:18.854275114,COWN,1,N,A
8763,0,0 days 03:07:18.854286976,COWN,1,N,A
8307,0,0 days 03:07:18.854298777,CSTI,1,N,A
7966,0,0 days 03:07:18.854311177,WCHV,1,N,A
6004,0,0 days 03:07:18.854322370,WEDB,1,N,A
7340,0,0 days 03:07:18.854334550,RHCO,1,N,A
3760,0,0 days 03:07:18.854347180,IMCC,1,N,A
659,0,0 days 03:07:18.854359046,JEFF,1,N,A
1872,0,0 days 03:07:18.854370654,RAJA,1,N,A
4363,0,0 days 03:07:18.854382077,VALX,1,N,A
6574,0,0 days 03:07:18.854393871,CANT,1,N,A
5337,0,0 days 03:07:18.854405580,CDRG,1,N,A
5242,0,0 days 03:07:18.854417664,CANT,1,N,A
2631,0,0 days 03:07:18.854430069,RBCM,1,N,A
193,0,0 days 03:07:18.854441961,SSUS,1,N,A
5267,0,0 days 03:07:18.854453954,STFL,1,N,A
803,0,0 days 03:07:18.854467281,SUFI,1,N,A
4811,0,0 days 03:07:18.854478602,RBCD,1,N,A
5489,0,0 days 03:07:18.854491182,WBLR,1,N,A
2193,0,0 days 03:07:18.854502851,CANT,1,N,A
4840,0,0 days 03:07:18.854514780,CANT,1,N,A
5376,0,0 days 03:07:18.854526142,ETMM,1,N,A
1182,0,0 days 03:07:18.854538961,SBSH,1,N,A
629,0,0 days 03:07:18.854551044,UBSS,1,N,A
4118,0,0 days 03:07:18.854563103,MAXM,1,N,A
3178,0,0 days 03:07:18.854574435,MAXM,1,N,A
6659,0,0 days 03:07:18.854585782,NITE,1,N,A
900,0,0 days 03:07:18.854597245,SPHN,1,N,A
4646,0,0 days 03:07:18.854608675,VALX,1,N,A
8859,0,0 days 03:07:18.854619669,AEXG,1,N,A
5067,0,0 days 03:07:18.854631004,ETMM,1,N,A
8497,0,0 days 03:07:18.854641888,GSCO,1,N,A
1001,0,0 days 03:07:18.854654292,SUFI,1,N,A
3997,0,0 days 03:07:18.854665613,KEYB,1,N,A
2910,0,0 days 03:07:18.854677212,CTDL,1,N,A
2375,0,0 days 03:07:18.854688902,MAXM,1,N,A
8607,0,0 days 03:07:18.854700683,VALX,1,N,A
1120,0,0 days 03:07:18.854712,ADAM,1,N,A
5467,0,0 days 03:07:18.854724152,CTDL,1,N,A
1640,0,0 days 03:07:18.854736091,ETMM,1,N,A
6082,0,0 days 03:07:18.854748290,NITE,1,N,A
993,0,0 days 03:07:18.854759588,SOHO,1,N,A
3929,0,0 days 03:07:18.854770869,SBSH,1,N,A
3852,0,0 days 03:07:18.854782979,JSSF,1,N,A
4974,0,0 days 03:07:18.854794052,NITE,1,N,A
7456,0,0 days 03:07:18.854806227,XGWD,1,N,A
3096,0,0 days 03:07:18.854818559,ADAM,1,N,A
7236,0,0 days 03:07:18.854829776,COWN,1,N,A
5753,0,0 days 03:07:18.854842093,RBCM,1,N,A
2091,0,0 days 03:07:18.854854495,NITE,1,N,A
4312,0,0 days 03:07:18.854866550,VALX,1,N,A
3480,0,0 days 03:07:18.854878611,ADAM,1,N,A
6305,0,0 days 03:07:18.854890211,CSTI,1,N,A
2775,0,0 days 03:07:18.854901672,GTSM,1,N,A
6195,0,0 days 03:07:18.854913827,IMCC,1,N,A
3845,0,0 days 03:07:18.854925799,PUMA,1,N,A
7658,0,0 days 03:07:18.854938105,WSEA,1,N,A
1427,0,0 days 03:07:18.854950924,CANT,1,N,A
2575,0,0 days 03:07:18.854962980,SDLR,1,N,A
6234,0,0 days 03:07:18.854974745,SUFI,1,N,A
6096,0,0 days 03:07:18.854986004,TSSM,1,N,A
1589,0,0 days 03:07:18.854997835,UBSS,1,N,A
755,0,0 days 03:07:18.855009247,IMCC,1,N,A
3860,0,0 days 03:07:18.855021186,WSEA,1,N,A
4150,0,0 days 03:07:18.855033706,XGWD,1,N,A
6375,0,0 days 03:07:18.855045074,RBCM,1,N,A
8421,0,0 days 03:07:18.855056501,RBCM,1,N,A
4313,0,0 days 03:07:18.855068117,SUFI,1,N,A
2944,0,0 days 03:07:18.855080197,UBSS,1,N,A
7803,0,0 days 03:07:18.855091634,GTSM,1,N,A
8526,0,0 days 03:07:18.855103426,MAXM,1,N,A
2267,0,0 days 03:07:18.855114716,RAJA,1,N,A
4040,0,0 days 03:07:18.855126410,BKCM,1,N,A
7431,0,0 days 03:07:18.855138354,FLTG,1,N,A
4513,0,0 days 03:07:18.855149994,TSSM,1,N,A
3200,0,0 days 03:07:18.855162172,UBSS,1,N,A
6769,0,0 days 03:07:18.855173623,ETMM,1,N,A
116,0,0 days 03:07:18.855185519,VALX,1,N,A
6971,0,0 days 03:07:18.855196698,RAJA,1,N,A
343,0,0 days 03:07:18.855208363,SSUS,1,N,A
4917,0,0 days 03:07:18.855220774,SSUS,1,N,A
4655,0,0 days 03:07:18.855231685,KEYB,1,N,A
1824,0,0 days 03:07:18.855243832,KBWI,1,N,A
8708,0,0 days 03:07:18.855255577,MLCO,1,N,A
956,0,0 days 03:07:18.855267808,NITE,1,N,A
6923,0,0 days 03:07:18.855279434,RBCM,1,N,A
1252,0,0 days 03:07:18.855292018,SSUS,1,N,A
4699,0,0 days 03:07:18.855303712,WCHV,1,N,A
2773,0,0 days 03:07:18.855315845,COWN,1,N,A
1433,0,0 days 03:07:18.855327451,CSTI,1,N,A
3332,0,0 days 03:07:18.855339288,RHCO,1,N,A
759,0,0 days 03:07:18.855351424,NITE,1,N,A
5633,0,0 days 03:07:18.855363023,STFL,1,N,A
2920,0,0 days 03:07:18.855374872,CDRG,1,N,A
2536,0,0 days 03:07:18.855386484,LEHM,1,N,A
5956,0,0 days 03:07:18.855398376,NITE,1,N,A
7165,0,0 days 03:07:18.855411534,SSUS,1,N,A
662,0,0 days 03:07:18.855422903,WCHV,1,N,A
6563,0,0 days 03:07:18.855434322,BARD,1,N,A
2832,0,0 days 03:07:18.855446955,COWN,1,N,A
8057,0,0 days 03:07:18.855458346,GTSM,1,N,A
259,0,0 days 03:07:18.855469683,JPMS,1,N,A
513,0,0 days 03:07:18.855482531,JGUN,1,N,A
1638,0,0 days 03:07:18.855494721,SBSH,1,N,A
3074,0,0 days 03:07:18.855506156,VERT,1,N,A
6302,0,0 days 03:07:18.855518216,GTSM,1,N,A
2549,0,0 days 03:07:18.855530352,KBWI,1,N,A
3616,0,0 days 03:07:18.855541819,IMCC,1,N,A
2285,0,0 days 03:07:18.855554163,NITE,1,N,A
8070,0,0 days 03:07:18.855565992,SOHO,1,N,A
2693,0,0 days 03:07:18.855578300,RAJA,1,N,A
8454,0,0 days 03:07:18.855589763,WBLR,1,N,A
8244,0,0 days 03:07:18.855602293,WBLR,1,N,A
8237,0,0 days 03:07:18.855613909,WSEA,1,N,A
1261,0,0 days 03:07:18.855625914,ETMM,1,N,A
4833,0,0 days 03:07:18.855637790,MAXM,1,N,A
38,0,0 days 03:07:18.855649340,VALX,1,N,A
8468,0,0 days 03:07:18.855661070,WCHV,1,N,A
7846,0,0 days 03:07:18.855672885,ADAM,1,N,A
5508,0,0 days 03:07:18.855684321,CTDL,1,N,A
7364,0,0 days 03:07:18.855695761,CTDL,1,N,A
2407,0,0 days 03:07:18.855708079,GSCO,1,N,A
3126,0,0 days 03:07:18.855720178,GTSM,1,N,A
1448,0,0 days 03:07:18.855732083,MLCO,1,N,A
4754,0,0 days 03:07:18.855743982,NITE,1,N,A
1857,0,0 days 03:07:18.855756113,STFL,1,N,A
8548,0,0 days 03:07:18.855767317,STXG,1,N,A
4139,0,0 days 03:07:18.855778940,CANT,1,N,A
8819,0,0 days 03:07:18.855791327,COWN,1,N,A
6969,0,0 days 03:07:18.855803206,CTDL,1,N,A
3754,0,0 days 03:07:18.855815007,ETMM,1,N,A
1769,0,0 days 03:07:18.855826401,KEYB,1,N,A
6953,0,0 days 03:07:18.855837720,LEHM,1,N,A
6483,0,0 days 03:07:18.855849640,KBWI,1,N,A
3824,0,0 days 03:07:18.855862237,VALX,1,N,A
4419,0,0 days 03:07:18.855873986,VALX,1,N,A
8650,0,0 days 03:07:18.855886062,BMOC,1,N,A
1786,0,0 days 03:07:18.855897629,COWN,1,N,A
5066,0,0 days 03:07:18.855909791,CTDL,1,N,A
57,0,0 days 03:07:18.855924990,GSCO,1,N,A
1264,0,0 days 03:07:18.855937020,LEHM,1,N,A
4039,0,0 days 03:07:18.855949388,LEHM,1,N,A
7462,0,0 days 03:07:18.855961435,NORT,1,N,A
2664,0,0 days 03:07:18.855972691,SOHO,1,N,A
765,0,0 days 03:07:18.855985251,UBSS,1,N,A
39,0,0 days 03:07:18.855997320,ADAM,1,N,A
6057,0,0 days 03:07:18.856009432,CDRG,1,N,A
4801,0,0 days 03:07:18.856021274,COWN,1,N,A
6054,0,0 days 03:07:18.856033124,NITE,1,N,A
1496,0,0 days 03:07:18.856044665,TSSM,1,N,A
4329,0,0 days 03:07:18.856057018,CTDL,1,N,A
6600,0,0 days 03:07:18.856068894,ETMM,1,N,A
4641,0,0 days 03:07:18.856080001,MZHO,1,N,A
6728,0,0 days 03:07:18.856091436,OHOS,1,N,A
4761,0,0 days 03:07:18.856103867,TSSM,1,N,A
5616,0,0 days 03:07:18.856115687,WCHV,1,N,A
5011,0,0 days 03:07:18.856127595,BARD,1,N,A
2485,0,0 days 03:07:18.856140005,CSTI,1,N,A
3979,0,0 days 03:07:18.856151586,CSTI,1,N,A
8630,0,0 days 03:07:18.856163278,ETMM,1,N,A
2200,0,0 days 03:07:18.856175894,GTSM,1,N,A
3250,0,0 days 03:07:18.856187488,MLCO,1,N,A
2765,0,0 days 03:07:18.856199094,VERT,1,N,A
4239,0,0 days 03:07:18.856211413,CDRG,1,N,A
3887,0,0 days 03:07:18.856223455,ETMM,1,N,A
4597,0,0 days 03:07:18.856235047,FLTU,1,N,A
1276,0,0 days 03:07:18.856246729,GTSM,1,N,A
1410,0,0 days 03:07:18.856258323,SSUS,1,N,A
603,0,0 days 03:07:18.856270063,VALX,1,N,A
5031,0,0 days 03:07:18.856281729,WSEA,1,N,A
2086,0,0 days 03:07:18.856293774,CDRG,1,N,A
2762,0,0 days 03:07:18.856305421,JANY,1,N,A
408,0,0 days 03:07:18.856317234,CTDL,1,N,A
5340,0,0 days 03:07:18.856329157,XGWD,1,N,A
4172,0,0 days 03:07:18.856341507,CDRG,1,N,A
6746,0,0 days 03:07:18.856353954,ETMM,1,N,A
2121,0,0 days 03:07:18.856366533,GTSM,1,N,A
8489,0,0 days 03:07:18.856378133,MAXM,1,N,A
4342,0,0 days 03:07:18.856389451,SGAS,1,N,A
2323,0,0 days 03:07:18.856401602,WBLR,1,N,A
2857,0,0 days 03:07:18.856413190,CTDL,1,N,A
3258,0,0 days 03:07:18.856424745,ETMM,1,N,A
7488,0,0 days 03:07:18.856437335,RBCM,1,N,A
1240,0,0 days 03:07:18.856449260,STXG,1,N,A
3674,0,0 days 03:07:18.856460837,WCHV,1,N,A
5888,0,0 days 03:07:18.856472693,GTSM,1,N,A
7700,0,0 days 03:07:18.856484534,GTSM,1,N,A
1166,0,0 days 03:07:18.856496050,SOHO,1,N,A
8065,0,0 days 03:07:18.856507867,SOHO,1,N,A
6299,0,0 days 03:07:18.856519449,VALX,1,N,A
1724,0,0 days 03:07:18.856530965,WABR,1,N,A
7312,0,0 days 03:07:18.856542981,CANT,1,N,A
3894,0,0 days 03:07:18.856555303,CDRG,1,N,A
3645,0,0 days 03:07:18.856566984,CANT,1,N,A
5981,0,0 days 03:07:18.856578041,JEFF,1,N,A
5040,0,0 days 03:07:18.856589895,CTDL,1,N,A
3260,0,0 days 03:07:18.856601671,NITE,1,N,A
5391,0,0 days 03:07:18.856613042,ROTH,1,N,A
7431,0,0 days 03:07:18.856625380,SUFI,1,N,A
6125,0,0 days 03:07:18.856637075,WABR,1,N,A
6845,0,0 days 03:07:18.856649121,WEDB,1,N,A
4618,0,0 days 03:07:18.856661068,WEDB,1,N,A
935,0,0 days 03:07:18.856672709,BKCM,1,N,A
2143,0,0 days 03:07:18.856684912,CANT,1,N,A
5138,0,0 days 03:07:18.856696512,CTDL,1,N,A
678,0,0 days 03:07:18.856708532,JEFF,1,N,A
708,0,0 days 03:07:18.856720069,MLCO,1,N,A
1087,0,0 days 03:07:18.856731564,CTDL,1,N,A
6313,0,0 days 03:07:18.856743901,RHCO,1,N,A
6140,0,0 days 03:07:18.856755368,STFL,1,N,A
3186,0,0 days 03:07:18.856767143,XGWD,1,N,A
6469,0,0 days 03:07:18.856779007,XGWD,1,N,A
2582,0,0 days 03:07:18.856790631,PUMA,1,N,A
6138,0,0 days 03:07:18.856802494,NITE,1,N,A
3474,0,0 days 03:07:18.856815132,SBSH,1,N,A
5832,0,0 days 03:07:18.856825886,SPHN,1,N,A
8149,0,0 days 03:07:18.856836968,STFL,1,N,A
7026,0,0 days 03:07:18.856849029,VALX,1,N,A
4568,0,0 days 03:07:18.856860866,XGWD,1,N,A
4290,0,0 days 03:07:18.856872339,COWN,1,N,A
1269,0,0 days 03:07:18.856884320,CTDL,1,N,A
1144,0,0 days 03:07:18.856896488,ETMM,1,N,A
492,0,0 days 03:07:18.856908657,SOHO,1,N,A
5021,0,0 days 03:07:18.856920488,SSUS,1,N,A
7285,0,0 days 03:07:18.856932731,DOTC,1,N,A
1489,0,0 days 03:07:18.856944622,GSCO,1,N,A
8749,0,0 days 03:07:18.856956136,STFL,1,N,A
5716,0,0 days 03:07:18.856967220,WABR,1,N,A
6103,0,0 days 03:07:18.856978538,VALX,1,N,A
773,0,0 days 03:07:18.856990361,CDRG,1,N,A
3827,0,0 days 03:07:18.857002199,COWN,1,N,A
7515,0,0 days 03:07:18.857014276,JSSF,1,N,A
7776,0,0 days 03:07:18.857026154,NITE,1,N,A
7694,0,0 days 03:07:18.857038011,SOHO,1,N,A
3817,0,0 days 03:07:18.857050138,UBSS,1,N,A
5917,0,0 days 03:07:18.857061155,WCHV,1,N,A
8163,0,0 days 03:07:18.857073046,CANT,1,N,A
4895,0,0 days 03:07:18.857085351,ETMM,1,N,A
7018,0,0 days 03:07:18.857097236,NITE,1,N,A
5447,0,0 days 03:07:18.857109191,RBCM,1,N,A
1985,0,0 days 03:07:18.857121574,SUFI,1,N,A
1178,0,0 days 03:07:18.857132934,XGWD,1,N,A
1464,0,0 days 03:07:18.857144045,MAXM,1,N,A
139,0,0 days 03:07:18.857155497,NITE,1,N,A
6128,0,0 days 03:07:18.857167158,OHOS,1,N,A
7028,0,0 days 03:07:18.857178876,SOHO,1,N,A
