date,DUPONT DE NEMOURS INC_original,SPDR S&P 500 ETF TRUST_original,DUPONT DE NEMOURS INC_smoothed,SPDR S&P 500 ETF TRUST_smoothed,Estimated_DUPONT DE NEMOURS INC_original,Estimated_DUPONT DE NEMOURS INC_smoothed,spread_original,spread_smoothed,z_score,hedge_ratio,intercept,side
2017-04-05,80.1386,205.912,80.11991257703457,206.33578067123196,79.95431716118863,80.11815347729907,0.18428283881136592,0.0017590997354900995,-0.17008537486790054,-0.38660639154251963,-0.3474218658853275,
2017-04-06,80.2588,206.495,80.14769006162766,206.36762453698557,80.19620425104958,80.1469499079414,0.06259574895040848,0.000740153686245637,-0.22068108718443083,-0.38668627334124483,-0.3474222374492289,
2017-04-07,79.725,206.294,80.06315204930212,206.35289962958845,80.0437542046147,80.06650854811414,-0.31875420461470794,-0.00335649881202682,-0.7624090940392697,-0.3863240509055682,-0.3474204471014154,
2017-04-10,79.8284,206.409,80.01620163944169,206.36411970367075,80.0358765528309,80.01854958754213,-0.20747655283089722,-0.0023479481004357594,-0.4773198013134752,-0.3860706525121033,-0.34741923846016215,
2017-04-11,78.8474,206.169,79.78244131155336,206.3250957629366,79.73183903477718,79.79194299023762,-0.8844390347771842,-0.00950167868425561,-1.4600623581590244,-0.3850453998860184,-0.3474139856766491,
2017-04-12,78.1207,205.232,79.45009304924268,206.1064766103493,79.125524542892,79.46119160176117,-1.0048245428920008,-0.011098552518495564,-1.6129816659290899,-0.3838490988742435,-0.34740628273325147,
2017-04-13,77.0393,203.93,78.96793443939414,205.67118128827943,78.31633005811449,78.98203913724802,-1.2770300581144964,-0.014104697853886516,-1.7239646612402195,-0.38233185918932255,-0.3473940136359401,
2017-04-17,77.8832,205.75,78.75098755151531,205.68694503062355,78.78527482294801,78.76123643406756,-0.9020748229480042,-0.010248882552242211,-0.8071253731988886,-0.38122909452129033,-0.34738862519251734,
2017-04-18,77.5671,205.098,78.51421004121225,205.56915602449885,78.34378218816711,78.52295737882974,-0.7766821881671088,-0.008747337617486584,-0.4843602987490543,-0.38028844235454556,-0.34738323813452,
2017-04-19,77.6578,204.723,78.3429280329698,205.39992481959908,78.09087972727862,78.34794173095334,-0.43307972727863125,-0.005013697983549947,0.2208862326821786,-0.37974970961616783,-0.34737992552789615,
2017-04-20,78.1463,206.409,78.30360242637583,205.60173985567926,78.61493827344478,78.3088359135305,-0.46863827344478726,-0.005233487154674532,0.3618366358418896,-0.3791867616254573,-0.34737799309578155,
2017-04-21,78.4299,205.758,78.32886194110067,205.6329918845434,78.37591451735136,78.32850833979812,0.05398548264864039,0.00035360130254807887,1.6145751637784211,-0.379224799766736,-0.3473781669472957,
2017-04-24,79.2631,208.025,78.51570955288054,206.11139350763472,79.24119908158428,78.5154606951274,0.02190091841571412,0.00024885775313915337,1.3771293498852464,-0.3792516326383512,-0.3473782019912722,
2017-04-25,81.7705,209.203,79.16666764230443,206.72971480610778,80.09159331174833,79.14882391589555,1.678906688251669,0.017843726408881155,2.440112985723282,-0.3811810292565354,-0.34737844819335656,
2017-04-26,81.1628,209.06,79.56589411384354,207.19577184488622,80.26835442171267,79.55568374761738,0.8944455782873333,0.010210366226162615,1.270129094888941,-0.3822872603550995,-0.34737977187556485,
2017-04-27,79.725,209.252,79.59771529107483,207.60701747590898,80.23059167730977,79.60260967959434,-0.5055916773097741,-0.004894388519496418,-0.3036206126621587,-0.38175602993864627,-0.3473789005881619,
